eye_id,eye_label,source_demand_D,source_distance_mm,posterior_pole_diameter_mm,reported_axial_length_mm,image_medium_refractive_index,external_lens_D,sweep_role,fixed_focal_length_mm,fixed_eye_power_D,pupil_diameter_mm,reduced_retina_distance_mm,focus_object_demand_D,retinal_defocus_D,source_mapping_coefficient,pupil_mapping_coefficient,pupil_blur_diameter_mm,geometric_min_source_diameter_mm,geometric_min_source_area_mm2,conservative_source_diameter_mm,conservative_source_area_mm2,geometric_coverage_margin_um,conservative_plateau_margin_um,pupil_blur_alone_covers_target,maximum_source_pupil_ray_angle_deg,small_angle_linearization_error_percent,working_f_number,paraxial_screening_angle_limit_deg,paraxial_screening_min_f_number,paraxial_screening_pass,model_domain,real_experiment_readiness
chick_30_45d,30–45 day chick,110,9.090909091,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,2,8.75748503,3.459024635,106.5409754,-0.9633233533,0.9330309968,1.866061994,1.177110471,1.088239104,5.051327757,20.04015051,0,-2.168404345e-13,False,21.19743953,4.82691833,4.25,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,120,8.333333333,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,2,8.75748503,3.459024635,116.5409754,-1.050898204,1.020605847,2.041211694,0.9123512653,0.6537535177,4.797050444,18.07334139,0,-2.168404345e-13,False,22.1867662,5.31745818,4.25,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,60,16.66666667,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,2.5,8.75748503,3.459024635,56.54097536,-0.5254491018,0.4951567453,1.237891863,3.353527736,8.832704201,8.065275683,51.0891074,0,0,False,17.58644246,3.263472551,3.4,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,70,14.28571429,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,2.5,8.75748503,3.459024635,66.54097536,-0.6130239521,0.5827315956,1.456828989,2.517309488,4.976948041,7.2702363,41.5132691,0,0,False,18.87854738,3.783226924,3.4,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,80,12.5,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,2.5,8.75748503,3.459024635,76.54097536,-0.7005988024,0.6703064459,1.675766115,1.890145802,2.805953654,6.673956762,34.98296848,0,-2.168404345e-13,False,20.15102966,4.337894935,3.4,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,90,11.11111111,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,2.5,8.75748503,3.459024635,86.54097536,-0.7881736527,0.7578812962,1.894703241,1.402351824,1.544556675,6.210183789,30.28996613,0,0,False,21.40310694,4.926610462,3.4,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,100,10,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,2.5,8.75748503,3.459024635,96.54097536,-0.875748503,0.8454561465,2.113640366,1.012116642,0.8045462461,5.83916541,26.77882008,0,2.168404345e-13,False,22.63409959,5.548484635,3.4,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,110,9.090909091,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,2.5,8.75748503,3.459024635,106.5409754,-0.9633233533,0.9330309968,2.332577492,0.6928333105,0.3770052525,5.535604918,24.06689451,0,-2.168404345e-13,False,23.84342847,6.202611133,3.4,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,120,8.333333333,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,2.5,8.75748503,3.459024635,116.5409754,-1.050898204,1.020605847,2.551514618,0.4267638679,0.1430425247,5.282637841,21.91752737,0,0,False,25.03061175,6.888071214,3.4,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,60,16.66666667,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,3,8.75748503,3.459024635,56.54097536,-0.5254491018,0.4951567453,1.485470236,2.882352941,6.52505533,8.536450478,57.23273916,0,0,False,19.09040506,3.872587427,2.833333333,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,70,14.28571429,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,3,8.75748503,3.459024635,66.54097536,-0.6130239521,0.5827315956,1.748194787,2.042016807,3.274978896,7.745528981,47.11856417,0,0,False,20.61095478,4.549116239,2.833333333,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,80,12.5,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,3,8.75748503,3.459024635,76.54097536,-0.7005988024,0.6703064459,2.010919338,1.411764706,1.565361045,7.152337858,40.17777884,0,0,False,22.10175207,5.274208051,2.833333333,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,90,11.11111111,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,3,8.75748503,3.459024635,86.54097536,-0.7881736527,0.7578812962,2.273643889,0.9215686275,0.6670298127,6.690966985,35.16152116,0,0,False,23.56170367,6.046312241,2.833333333,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,100,10,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,3,8.75748503,3.459024635,96.54097536,-0.875748503,0.8454561465,2.53636844,0.5294117647,0.220128897,6.321870287,31.38925749,0,-2.168404345e-13,False,24.98992105,6.863847927,2.833333333,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,110,9.090909091,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,3,8.75748503,3.459024635,106.5409754,-0.9633233533,0.9330309968,2.79909299,0.2085561497,0.03416141744,6.019882079,28.46202853,0,-2.168404345e-13,False,26.38571141,7.725216007,2.833333333,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,120,8.333333333,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,3,8.75748503,3.459024635,116.5409754,-1.050898204,1.020605847,3.061817541,0,0,5.768225239,26.13209945,30.90877069,0,True,27.74856683,8.628810237,2.833333333,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,60,16.66666667,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,3.5,8.75748503,3.459024635,56.54097536,-0.5254491018,0.4951567453,1.733048609,2.411178146,4.566132177,9.007625272,63.72509665,0,-2.168404345e-13,False,20.56753532,4.528928062,2.428571429,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,70,14.28571429,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,3.5,8.75748503,3.459024635,66.54097536,-0.6130239521,0.5827315956,2.039560585,1.566724126,1.927857563,8.220821662,53.07870705,0,0,False,22.30484894,5.377877884,2.428571429,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,80,12.5,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,3.5,8.75748503,3.459024635,76.54097536,-0.7005988024,0.6703064459,2.346072561,0.9333836099,0.684242778,7.630718954,45.73206354,0,0,False,24.00000348,6.290521074,2.428571429,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,90,11.11111111,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,3.5,8.75748503,3.459024635,86.54097536,-0.7881736527,0.7578812962,2.652584537,0.440785431,0.1525964199,7.171750182,40.39616966,0,0,False,25.65165741,7.264340104,2.428571429,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,100,10,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,3.5,8.75748503,3.459024635,96.54097536,-0.875748503,0.8454561465,2.959096513,0.04670688788,0.001713372307,6.804575163,36.36569673,0,0,False,27.25882579,8.296790027,2.428571429,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,110,9.090909091,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,3.5,8.75748503,3.459024635,106.5409754,-0.9633233533,0.9330309968,3.265608489,0,0,6.504159239,33.22555256,132.8042445,0,True,28.82085563,9.385321558,2.428571429,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
chick_30_45d,30–45 day chick,120,8.333333333,3,11.7,1.336,0,fixed_focal_object_distance_source_sizing,8.5,117.6470588,3.5,8.75748503,3.459024635,116.5409754,-1.050898204,1.020605847,3.572120465,0,0,6.253812636,30.71705764,286.0602325,2.168404345e-13,True,30.33739818,10.52740149,2.428571429,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,60,16.66666667,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,2,17.21556886,15.98711755,44.01288245,-1.032934132,0.7577068086,1.515413617,4.341599571,14.80435234,7.275791734,41.57673674,0,0,False,15.55048923,2.529967388,6.75,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,70,14.28571429,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,2,17.21556886,15.98711755,54.01288245,-1.20508982,0.9298624972,1.859724994,3.435656775,9.270633733,6.5221072,33.40917466,0,0,False,16.60846106,2.898318299,6.75,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,80,12.5,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,2,17.21556886,15.98711755,64.01288245,-1.377245509,1.102018186,2.204036372,2.756199678,5.966384484,5.9568438,27.86905905,0,0,False,17.65490727,3.28993772,6.75,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,90,11.11111111,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,2,17.21556886,15.98711755,74.01288245,-1.549401198,1.274173874,2.548347749,2.227733047,3.897769708,5.517194489,23.90707637,0,0,False,18.68932875,3.704411047,6.75,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,100,10,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,2,17.21556886,15.98711755,84.01288245,-1.721556886,1.446329563,2.892659126,1.804959742,2.558732711,5.16547504,20.95609778,0,4.33680869e-13,False,19.71126916,4.141309914,6.75,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,110,9.090909091,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,2,17.21556886,15.98711755,94.01288245,-1.893712575,1.618485252,3.236970503,1.459054311,1.67198662,4.877704582,18.68619467,0,0,False,20.7203148,4.600194049,6.75,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,120,8.333333333,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,2,17.21556886,15.98711755,104.0128824,-2.065868263,1.79064094,3.581281881,1.170799785,1.076601919,4.637895867,16.89397581,0,4.33680869e-13,False,21.71609435,5.080613097,6.75,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,60,16.66666667,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,3,17.21556886,15.98711755,44.01288245,-1.032934132,0.7577068086,2.273120426,3.60805153,10.22434144,8.009339775,50.38291804,0,0,False,18.27736605,3.536040598,4.5,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,70,14.28571429,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,3,17.21556886,15.98711755,54.01288245,-1.20508982,0.9298624972,2.789587492,2.664044168,5.574073913,7.293719807,41.7818853,0,0,False,19.8130871,4.186361329,4.5,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,80,12.5,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,3,17.21556886,15.98711755,64.01288245,-1.377245509,1.102018186,3.306054558,1.956038647,3.005001852,6.757004831,35.85901371,0,0,False,21.31971675,4.886045895,4.5,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,90,11.11111111,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,3,17.21556886,15.98711755,74.01288245,-1.549401198,1.274173874,3.822521623,1.405367687,1.551207188,6.33955985,31.56516718,0,0,False,22.79605099,5.633564759,4.5,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,100,10,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,3,17.21556886,15.98711755,84.01288245,-1.721556886,1.446329563,4.338988689,0.9648309179,0.7311261294,6.005603865,28.32717373,0,0,False,24.24109435,6.427351432,4.5,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,110,9.090909091,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,3,17.21556886,15.98711755,94.01288245,-1.893712575,1.618485252,4.855455755,0.6043917435,0.2868976079,5.73236715,25.80820968,0,-4.33680869e-13,False,25.6540521,7.265814972,4.5,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,120,8.333333333,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,3,17.21556886,15.98711755,104.0128824,-2.065868263,1.79064094,5.371922821,0.3040257649,0.0725956605,5.504669887,23.7986565,0,0,False,27.03432032,8.147351581,4.5,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,60,16.66666667,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,4,17.21556886,15.98711755,44.01288245,-1.032934132,0.7577068086,3.030827234,2.874503489,6.489564625,8.742887815,60.03433342,0,0,False,20.92118714,4.69487497,3.375,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,70,14.28571429,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,4,17.21556886,15.98711755,54.01288245,-1.20508982,0.9298624972,3.719449989,1.892431562,2.812744257,8.065332413,51.08982611,0,-4.33680869e-13,False,22.89368376,5.685228106,3.375,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,80,12.5,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,4,17.21556886,15.98711755,64.01288245,-1.377245509,1.102018186,4.408072743,1.155877617,1.049333623,7.557165862,44.85468276,0,-4.33680869e-13,False,24.81046977,6.757644364,3.375,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,90,11.11111111,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,4,17.21556886,15.98711755,74.01288245,-1.549401198,1.274173874,5.096695498,0.583002326,0.2669503265,7.16192521,40.28556365,0,-4.33680869e-13,False,26.66976688,7.908345748,3.375,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,100,10,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,4,17.21556886,15.98711755,84.01288245,-1.721556886,1.446329563,5.785318252,0.1247020934,0.01221342218,6.845732689,36.80694355,0,0,False,28.47038513,9.13352701,3.375,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,110,9.090909091,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,4,17.21556886,15.98711755,94.01288245,-1.893712575,1.618485252,6.473941007,0,0,6.587029717,34.07760989,236.9705034,0,True,30.21167126,10.42939775,3.375,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,120,8.333333333,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,4,17.21556886,15.98711755,104.0128824,-2.065868263,1.79064094,7.162563761,0,0,6.371443908,31.88347207,581.2818807,0,True,31.89345223,11.79221849,3.375,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,60,16.66666667,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,5,17.21556886,15.98711755,44.01288245,-1.032934132,0.7577068086,3.788534043,2.140955448,3.600021889,9.476435856,70.53098288,0,0,False,23.47497245,5.998677373,2.7,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,70,14.28571429,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,5,17.21556886,15.98711755,54.01288245,-1.20508982,0.9298624972,4.649312486,1.120818956,0.9866447649,8.83694502,61.33299708,0,0,False,25.84058552,7.381271473,2.7,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,80,12.5,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,5,17.21556886,15.98711755,64.01288245,-1.377245509,1.102018186,5.510090929,0.3557165862,0.09937979871,8.357326892,54.85606622,0,0,False,28.11528152,8.882915626,2.7,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,90,11.11111111,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,5,17.21556886,15.98711755,74.01288245,-1.549401198,1.274173874,6.370869372,0,0,7.984290571,50.06826577,185.4346862,-4.33680869e-13,True,30.29744823,10.49619422,2.7,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,100,10,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,5,17.21556886,15.98711755,84.01288245,-1.721556886,1.446329563,7.231647815,0,0,7.685861514,46.39540725,615.8239077,4.33680869e-13,True,32.38667332,12.21379811,2.7,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,110,9.090909091,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,5,17.21556886,15.98711755,94.01288245,-1.893712575,1.618485252,8.092426259,0,0,7.441692285,43.4943953,1046.213129,0,True,34.38356617,14.0286176,2.7,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,120,8.333333333,6,23,1.336,0,fixed_focal_object_distance_source_sizing,13.5,74.07407407,5,17.21556886,15.98711755,104.0128824,-2.065868263,1.79064094,8.953204702,0,0,7.238217928,41.14842253,1476.602351,0,True,36.28958024,15.9338132,2.7,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,60,16.66666667,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,2,17.21556886,8.138209041,51.86179096,-1.032934132,0.8928302336,1.785660467,4.079969287,13.07385515,7.537422017,44.62061433,0,0,False,15.96702582,2.671725182,7.55,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,70,14.28571429,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,2,17.21556886,8.138209041,61.86179096,-1.20508982,1.064985922,2.129971844,3.211402246,8.099893243,6.746361729,35.74613809,0,0,False,17.02053669,3.049256184,7.55,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,80,12.5,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,2,17.21556886,8.138209041,71.86179096,-1.377245509,1.237141611,2.474283222,2.559976965,5.147092775,6.153066513,29.73535316,0,0,False,18.06232099,3.449894747,7.55,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,90,11.11111111,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,2,17.21556886,8.138209041,81.86179096,-1.549401198,1.409297299,2.818594599,2.053312858,3.311312243,5.691614678,25.44256325,0,0,False,19.09189637,3.873220642,7.55,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,100,10,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,2,17.21556886,8.138209041,91.86179096,-1.721556886,1.581452988,3.162905976,1.647981572,2.13301831,5.32245321,22.24915829,0,0,False,20.10882325,4.318800612,7.55,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,110,9.090909091,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,2,17.21556886,8.138209041,101.861791,-1.893712575,1.753608677,3.507217353,1.316346884,1.360913683,5.02041201,19.79559687,0,0,False,21.11270462,4.786190215,7.55,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,120,8.333333333,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,2,17.21556886,8.138209041,111.861791,-2.065868263,1.925764365,3.851528731,1.039984643,0.8494615668,4.768711009,17.86042915,0,0,False,22.1031856,5.27493562,7.55,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,60,16.66666667,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,3,17.21556886,8.138209041,51.86179096,-1.032934132,0.8928302336,2.678490701,3.215606104,8.121113313,8.4017852,55.44125207,0,-4.33680869e-13,False,18.88343513,3.785275257,5.033333333,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,70,14.28571429,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,3,17.21556886,8.138209041,61.86179096,-1.20508982,1.064985922,3.194957767,2.327662375,4.255296778,7.6301016,45.72466404,0,4.33680869e-13,False,20.40789651,4.45514804,5.033333333,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,80,12.5,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,3,17.21556886,8.138209041,71.86179096,-1.377245509,1.237141611,3.711424832,1.661704578,2.168690186,7.0513389,39.05108076,0,0,False,21.90276872,5.173789634,5.033333333,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,90,11.11111111,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,3,17.21556886,8.138209041,81.86179096,-1.549401198,1.409297299,4.227891898,1.143737403,1.02740702,6.601190133,34.22428353,0,0,False,23.36693036,5.939654461,5.033333333,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,100,10,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,3,17.21556886,8.138209041,91.86179096,-1.721556886,1.581452988,4.744358964,0.7293636625,0.417809323,6.24107112,30.5920193,0,-4.33680869e-13,False,24.79946581,6.751164991,5.033333333,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,110,9.090909091,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,3,17.21556886,8.138209041,101.861791,-1.893712575,1.753608677,5.26082603,0.3903306023,0.119661677,5.946428291,27.77168646,0,4.33680869e-13,False,26.19965652,7.606723908,5.033333333,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,120,8.333333333,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,3,17.21556886,8.138209041,111.861791,-2.065868263,1.925764365,5.777293096,0.1078030521,0.009127503221,5.7008926,25.52557888,0,0,False,27.56697033,8.504725322,5.033333333,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,60,16.66666667,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,4,17.21556886,8.138209041,51.86179096,-1.032934132,0.8928302336,3.571320934,2.351242922,4.341950656,9.266148383,67.435469,0,0,False,21.70178653,5.073512479,3.775,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,70,14.28571429,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,4,17.21556886,8.138209041,61.86179096,-1.20508982,1.064985922,4.259943689,1.443922504,1.637486211,8.513841471,56.9299759,0,0,False,23.65267129,6.096517638,3.775,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,80,12.5,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,4,17.21556886,8.138209041,71.86179096,-1.377245509,1.237141611,4.948566443,0.7634321912,0.4577525988,7.949611287,49.63427336,0,-4.33680869e-13,False,25.54707442,7.200109447,3.775,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
